last_name, first_name,player_id,year,xwobacon,oz_swing_percent,whiff_percent,swing_percent,class1,class2
Seager, Kyle,572122,2021,0.383,29.2,29.6,49.6,28,B
Walker, Neil,435522,2019,0.383,30,26.5,46.5,27,B
Mancini III, Trey,641820,2022,0.383,30.1,27.4,48.1,27,B
Bohm, Alec,664761,2022,0.383,31.4,21.1,51.2,26,B
Jones, JaCoby,592444,2018,0.383,35.2,30.6,51.5,32,B
Rosario, Eddie,592696,2017,0.383,36.8,24,55.4,30,C
Moustakas, Mike,519058,2017,0.383,39,20.9,55.7,30,C
Castro, Harold,605612,2021,0.383,42.9,25.8,57.7,31,C
Gonzalez, Oscar,660757,2022,0.383,46.6,26.7,59.3,31,C
Vogelbach, Daniel,596129,2020,0.382,16,22.2,33.7,18,B
Ellis, A.J.,454560,2015,0.355,13.7,16.7,35.4,17,E
La Stella, Tommy,600303,2021,0.355,20.8,12.2,39.7,17,E
Smith, Will,669257,2022,0.382,21.3,19.3,42.6,17,E
Rojas, Josh,668942,2019,0.382,22.4,28.8,43.4,19,B
Hernandez, Cesar,514917,2020,0.382,22.9,19.6,43.6,17,E
Meadows, Austin,640457,2018,0.382,23.5,19.9,44.8,17,E
Fraley, Jake,641584,2022,0.382,25,24.1,45.9,22,B
Hosmer, Eric,543333,2017,0.382,26.9,21.6,47.1,22,B
Arcia, Orlando,606115,2022,0.382,27,27.3,44.7,23,B
Gordon, Alex,460086,2018,0.382,28.5,23.9,46.5,26,B
Markakis, Nick,455976,2018,0.355,20,11.4,40.4,25,D
Escobar, Eduardo,500871,2021,0.382,28.9,23.9,49.5,26,B
Myers, Wil,571976,2022,0.382,29.7,31.2,45.3,28,B
O'Hearn, Ryan,656811,2021,0.382,30.5,29.2,51.1,28,B
Taylor, Michael A.,572191,2021,0.382,30.5,30.9,51.9,28,B
Cave, Jake,595909,2020,0.382,31.3,39.6,47.6,28,B
Hosmer, Eric,543333,2016,0.382,31.4,26,48.6,27,B
Bour, Justin,571506,2015,0.382,32.7,27.6,45.4,31,C
Betts, Mookie,605141,2015,0.364,23.5,14.7,40.2,29,D
Gonzalez, Erik,570481,2020,0.382,35.2,32,53.4,32,B
Kendrick III, Howie,435062,2020,0.382,35.7,20.7,50.3,30,C
Mountcastle, Ryan,663624,2020,0.382,40.1,29.7,58.8,32,B
Dickerson, Corey,572816,2016,0.382,41,29.1,55.9,32,B
Reyes, Victor,622682,2021,0.382,41.7,25.3,55.1,31,C
Rodriguez, Ronny,500135,2019,0.382,45.4,35.7,55.7,32,B
Campbell, Eric,493472,2015,0.381,17.3,21.3,40.7,18,B
Nimmo, Brandon,607043,2020,0.381,17.3,21.6,41.6,18,B
Kelly, Carson,608348,2021,0.381,22.3,25,42,19,B
Lowe, Nathaniel,663993,2021,0.381,22.9,23.5,44.7,18,B
Kirk, Alejandro,672386,2021,0.381,24.1,19.3,44.9,21,D
Benintendi, Andrew,643217,2018,0.381,24.3,19.2,46,21,D
Dozier, Hunter,641531,2020,0.381,24.4,30.9,41.9,24,B
Almonte, Abraham,501659,2015,0.381,27.5,24.4,47.2,22,B
Leblanc, Charles,641779,2022,0.381,27.5,25.5,44.3,23,B
Dietrich, Derek,518618,2015,0.381,27.6,23.2,46.1,22,B
Villar, Jonathan,542340,2019,0.381,28.2,27.3,49.8,27,B
Reyes, Franmil,614177,2022,0.381,28.4,37.1,47.8,28,B
Higashioka, Kyle,543309,2022,0.381,28.5,26.8,50.6,27,B
Garcia, Greg,594824,2016,0.354,17.6,15.8,38.8,25,D
Urias, Ramon,602104,2022,0.381,29,27.4,49.8,27,B
Dietrich, Derek,518618,2019,0.381,29.2,30.6,49,28,B
Denorfia, Chris,456121,2015,0.381,31.1,27.4,47.4,27,B
Vosler, Jason,613564,2022,0.381,31.4,25.9,47,27,B
Dixon, Brandon,641525,2018,0.381,32.8,34.5,54.3,32,B
Jaso, John,444379,2016,0.354,16.9,17.2,40.7,29,D
Garcia, Luis,671277,2022,0.381,40.8,27,53.5,31,C
Diaz, Lewin,650331,2021,0.381,42,27.9,57.8,31,C
Briceno, Jose,593993,2018,0.381,43.2,33,56.8,32,B
Nimmo, Brandon,607043,2021,0.38,15,22.6,42.5,18,B
Hicks, Aaron,543305,2020,0.38,15.4,27.9,39.4,19,B
Nimmo, Brandon,607043,2019,0.38,18.1,27.3,40.8,19,B
Seager, Kyle,572122,2017,0.38,23.6,20.9,42.9,18,B
Hernandez, Enrique,571771,2021,0.38,24.9,23.5,44.6,22,B
Walker, Neil,435522,2018,0.38,26,22.8,45.7,22,B
Piscotty, Stephen,572039,2017,0.38,26.1,24.2,47.1,22,B
Laureano, Ramon,657656,2022,0.38,28.8,30.3,46.4,28,B
Chirinos, Robinson,455139,2019,0.38,29.9,33.7,47.1,28,B
Hundley, Nick,460026,2017,0.38,30.1,27.2,52.8,27,B
Shaw, Travis,543768,2016,0.38,31.7,24.3,47.9,26,B
Zimmerman, Ryan,475582,2016,0.38,32.2,24,43.7,26,B
Taylor, Tyrone,621438,2022,0.38,32.3,26.5,50.9,27,B
Odor, Rougned,596059,2018,0.38,33,22.8,48.5,30,C
Gonzalez, Marwin,503556,2019,0.38,33.5,23.9,50,30,C
Grissom, Vaughn,687093,2022,0.38,35,25.6,51.9,31,C
Bregman, Alex,608324,2019,0.353,15.8,14.3,35.1,29,D
Brinson, Lewis,621446,2020,0.38,36.1,30.8,52.2,32,B
Nido, Tomas,621512,2021,0.38,50.7,37.7,65.7,32,B
Bird, Greg,595885,2017,0.379,16.9,30.5,42.9,20,B
Stassi, Max,545358,2018,0.379,20.1,33.4,43.1,20,B
Berti, Jon,542932,2019,0.379,21.8,24.6,41.6,19,B
Villar, Jonathan,542340,2016,0.379,22.4,26.7,43.8,19,B
Taylor, Chris,621035,2022,0.379,23,39.9,49.9,20,B
Maldonado, Martin,455117,2020,0.379,23.9,29.1,42.6,20,B
Baddoo, Akil,668731,2021,0.379,24,30.2,46.4,24,B
Harper, Bryce,547180,2016,0.379,24.3,23,41.7,22,B
Plouffe, Trevor,461858,2015,0.379,24.5,20.9,44.9,22,B
Shaw, Travis,543768,2018,0.379,25.2,20.3,44.8,22,B
Goodrum, Niko,592348,2020,0.379,26.1,38.6,44.5,24,B
Mercer, Jordy,474568,2019,0.379,27,21,41.4,22,B
Wolters, Tony,547172,2020,0.379,27.2,27.4,43.4,23,B
Tulowitzki, Troy,453064,2015,0.379,28.6,23,44.9,26,B
Fowler, Dustin,641583,2018,0.379,28.6,23.1,50.9,26,B
Beltre, Adrian,134181,2018,0.379,29.3,23.4,45.4,26,B
Gonzalez, Marwin,503556,2018,0.379,29.8,24.3,44.4,26,B
Aguilar, Jesus,542583,2020,0.379,31.9,22.3,47.3,26,B
Cabrera, Miguel,408234,2019,0.379,33.9,24.4,49.6,30,C
Ramos, Wilson,467092,2018,0.379,34.1,24.4,54.2,30,C
Pillar, Kevin,607680,2020,0.379,36.8,25.3,51.9,31,C
Parker, Kyle,592621,2015,0.379,38.3,42.9,54.8,32,B
Dean, Austin,621573,2019,0.379,38.5,21.9,49.8,30,C
Bethancourt, Christian,542194,2016,0.379,42.1,31.5,57,32,B
Chavis, Michael,656308,2021,0.379,46.3,37.6,61.3,32,B
Iannetta, Chris,455104,2018,0.378,18.6,29.3,43.6,20,B
Moore, Dylan,664238,2022,0.378,18.8,27.6,38.7,19,B
Semien, Marcus,543760,2019,0.378,19.2,18.3,42.2,17,E
Yastrzemski, Mike,573262,2021,0.378,23,24.2,45.9,18,B
Diaz, Yandy,650490,2022,0.353,19.6,14.3,41.3,21,D
Lamb, Jake,571875,2018,0.378,24.3,28.6,42.7,23,B
Jackson, Austin,457706,2015,0.378,24.7,22.1,44.3,22,B
Lindor, Francisco,596019,2021,0.378,26.2,23.2,47.4,22,B
Cain, Lorenzo,456715,2017,0.378,26.4,19.8,49.3,21,D
Cain, Lorenzo,456715,2018,0.353,21,17.8,42.3,21,D
Aguilar, Jesus,542583,2019,0.378,27.7,26,44.3,23,B
Dietrich, Derek,518618,2016,0.378,30.4,19.9,46.7,25,D
Pirela, Jose,517369,2017,0.378,30.4,26.1,46.9,27,B
Lawrie, Brett,543434,2016,0.378,30.7,29.4,47.3,28,B
Gennett, Scooter,571697,2017,0.378,31.8,21.5,49.3,26,B
Fletcher, David,664058,2018,0.311,25.6,10.1,40.4,25,D
Hazelbaker, Jeremy,571757,2016,0.378,32.2,24.7,51,27,B
Albies, Ozzie,645277,2021,0.378,34.1,24.9,56.8,31,C
Lawrie, Brett,543434,2015,0.378,34.9,26.3,48.7,31,C
Arroyo, Christian,624414,2022,0.378,40,20.5,57.5,30,C
Betts, Mookie,605141,2020,0.392,23.2,13.8,40.5,17,E
Luplow, Jordan,656669,2021,0.377,20.3,31,43.4,20,B
Nootbaar, Lars,663457,2022,0.377,21,23.5,39.2,18,B
Solak, Nick,669256,2019,0.377,21.9,22.4,42.2,18,B
Grandal, Yasmani,518735,2015,0.377,22,22.8,39.1,18,B
Torres, Gleyber,650402,2021,0.377,22.7,26.3,46.7,19,B
Valbuena, Luis,472528,2017,0.377,23.5,28.6,44.2,19,B
Broxton, Keon,542979,2019,0.377,24.6,44,45.7,24,B
Peterson, Shane,451089,2015,0.377,26.2,25.4,45.9,23,B
Pina, Manny,444489,2019,0.377,26.6,27.2,45.2,23,B
Villar, Jonathan,542340,2021,0.377,28,30.1,49.9,24,B
Zobrist, Ben,450314,2016,0.351,18.9,12.8,35.5,25,D
Blackmon, Charlie,453568,2020,0.377,29.8,23.3,50.2,26,B
Dozier, Hunter,641531,2021,0.377,29.8,32.4,48.8,28,B
Benintendi, Andrew,643217,2021,0.377,30.1,22.5,52.5,26,B
Varsho, Daulton,662139,2021,0.377,30.5,24.5,51.5,26,B
Cruz Jr., Nelson,443558,2022,0.377,31.1,32,50.8,28,B
Duvall, Adam,594807,2017,0.377,31.4,26,48.1,27,B
Hernandez, Yadiel,628450,2022,0.377,31.5,29.5,51.5,28,B
Arenado, Nolan,571448,2016,0.377,32,18.9,48.1,25,D
Devers, Rafael,646240,2018,0.377,32.6,27.5,52.1,31,C
Hosmer, Eric,543333,2019,0.377,32.9,28.9,50,31,C
Span, Denard,452655,2018,0.351,21.5,15.2,43.4,29,D
Villanueva, Christian,570799,2018,0.377,34.1,29.5,54.2,32,B
Witt Jr., Bobby,677951,2022,0.377,34.7,25.2,51.8,31,C
Gardner, Brett,458731,2015,0.376,21.8,21.2,37.4,18,B
Rutschman, Adley,668939,2022,0.359,23.1,17.9,40.5,17,E
Holt, Brock,571788,2015,0.327,24.8,15.1,40.6,21,D
Wallace, Brett,477165,2016,0.376,25.7,34,41.4,24,B
Taylor, Chris,621035,2019,0.376,26.4,31.5,49.8,24,B
Bour, Justin,571506,2018,0.376,26.5,27.1,41.4,23,B
Mauer, Joe,408045,2015,0.376,25.5,16.8,40.7,21,D
Castillo, Welington,456078,2016,0.376,27.1,26.9,43.4,23,B
Arcia, Orlando,606115,2020,0.376,28.1,23.1,46.8,26,B
Dozier, Brian,572821,2016,0.376,28.2,23.2,43.7,26,B
Healy, Ryon,592387,2019,0.376,28.4,25.1,47.3,27,B
Bote, David,623520,2019,0.376,28.9,32.5,45.7,28,B
Moustakas, Mike,519058,2020,0.376,29.5,24.4,47.9,26,B
Jones, JaCoby,592444,2017,0.376,30.2,39.2,48.6,28,B
Altuve, Jose,514888,2019,0.376,30.7,20.4,47.6,26,B
Walsh, Jared,665120,2022,0.376,30.8,27.6,49.1,27,B
Espinosa, Danny,457787,2017,0.376,30.8,40.8,53.1,28,B
Beckham, Tim,542921,2015,0.376,31.9,33.5,49.8,28,B
Zunino, Mike,572287,2019,0.376,34.2,38.3,51.4,32,B
McCann, James,543510,2022,0.376,35,28.3,51.6,31,C
d'Arnaud, Chase,488818,2018,0.376,37.1,34.7,48.9,32,B
Pena, Jeremy,665161,2022,0.376,37.8,29.7,55.2,32,B
Herrera, Odubel,546318,2017,0.376,38.1,26.6,53.3,31,C
Paredes, Jimmy,517370,2016,0.376,45.2,34.6,56.6,32,B
Santana, Carlos,467793,2020,0.375,16.6,20.6,36.3,18,B
LeMahieu, DJ,518934,2021,0.35,20.4,14.4,41.4,17,E
Martin, Russell,431145,2015,0.375,20.8,23.5,41,18,B
Bonifacio, Jorge,593528,2018,0.375,21,29.1,46.5,20,B
Donaldson, Josh,518626,2020,0.375,21.3,34.5,39.4,20,B
Hoskins, Rhys,656555,2019,0.375,22.1,23.2,39.2,18,B
Barnhart, Tucker,571466,2020,0.375,23.6,24.2,43.6,18,B
Arozarena, Randy,668227,2021,0.375,24.8,32.4,44.2,24,B
Aguilar, Jesus,542583,2021,0.375,27.4,25.9,44.8,23,B
Toglia, Michael,669911,2022,0.375,28.1,33.8,47.7,28,B
Merrifield, Whit,593160,2018,0.375,29,18.9,47.9,25,D
Edman, Tommy,669242,2019,0.375,29.5,18.7,47.9,25,D
Peralta, David,444482,2022,0.375,32.9,26.2,50.4,31,C
Adell, Jo,666176,2022,0.375,34.7,36.2,51.9,32,B
Orlando, Paulo,449181,2015,0.375,36.5,23.7,53.8,30,C
Pillar, Kevin,607680,2018,0.375,41.8,22.3,54,30,C
Hummel, Cooper,669450,2022,0.374,18.7,27.5,40.9,19,B
Tauchman, Mike,643565,2019,0.374,19.5,21.6,43.2,18,B
Carpenter, Matt,572761,2019,0.374,20.9,25.5,40.7,19,B
Grisham, Trent,663757,2019,0.374,21.7,22.7,38.5,18,B
Valbuena, Luis,472528,2016,0.374,21.9,24.8,43.8,19,B
Garver, Mitch,641598,2022,0.374,21.9,25.3,42.3,19,B
Headley, Chase,452104,2015,0.374,22.7,21.2,42.9,18,B
Bregman, Alex,608324,2016,0.374,23.5,26.7,46.6,19,B
Collins, Tyler,607385,2017,0.374,24.5,31.7,45.2,24,B
Plouffe, Trevor,461858,2016,0.374,25,19.8,45.4,21,D
Springer III, George,543807,2022,0.374,25.6,28.2,50.9,23,B
Cameron, Daz,663662,2021,0.374,26.7,30.8,44.5,24,B
Zimmerman, Ryan,475582,2019,0.374,27,26.6,40.6,23,B
O'Hearn, Ryan,656811,2019,0.374,28,26.1,45.3,23,B
Vierling, Matt,663837,2022,0.374,28.3,19.5,44.6,25,D
Markakis, Nick,455976,2017,0.341,23.3,15.6,40.7,25,D
Peralta, Jhonny,425509,2015,0.374,29,23.1,49.9,26,B
Beltre, Adrian,134181,2017,0.374,29.4,18.7,46.8,25,D
Hernandez, Gorkys,491676,2018,0.374,29.6,29.5,50.6,28,B
Rizzo, Anthony,519203,2022,0.374,29.7,22.8,46.1,26,B
Frazier, Todd,453943,2016,0.374,30.1,28.3,46.7,27,B
Castillo, Diego,660636,2022,0.374,30.4,26.7,43.7,27,B
Smith, Dominic,642086,2019,0.374,31.2,25.8,49,27,B
Mazara, Nomar,608577,2016,0.374,31.6,20.4,44.6,26,B
Carpenter, Kerry,681481,2022,0.374,33,27.8,52.5,31,C
Ramos, Wilson,467092,2021,0.374,33.7,26.7,54.6,31,C
Escobar, Eduardo,500871,2018,0.374,35.3,23.9,53,30,C
Zunino, Mike,572287,2022,0.374,37.1,40.2,51,32,B
Dickerson, Corey,572816,2018,0.374,41.8,22,59.4,30,C
Martin, Russell,431145,2017,0.373,17,23.5,40.1,18,B
Pagan, Angel,434636,2016,0.334,23.3,11.6,40.7,17,E
Pederson, Joc,592626,2017,0.373,23.3,23.8,43.6,18,B
De Aza, Alejandro,457477,2016,0.373,25.3,24.2,43.4,22,B
Lowe, Josh,666139,2022,0.373,25.4,32.6,46.2,24,B
Chirinos, Robinson,455139,2015,0.373,25.5,21.8,43.1,22,B
Utley, Chase,400284,2015,0.321,24.9,14.5,40.8,21,D
Seager, Corey,608369,2019,0.373,26.9,25.7,51.1,23,B
Brosseau, Mike,670712,2022,0.373,27.9,31.1,46.9,24,B
Russell, Addison,608365,2017,0.373,28.1,27.4,50.1,27,B
Cabrera, Asdrubal,452678,2018,0.373,29.2,22.6,49.1,26,B
Drury, Brandon,592273,2022,0.373,30.1,21.5,45.9,26,B
Uribe, Juan,346874,2016,0.373,31.2,21.1,52.8,26,B
Johnson, Kelly,430637,2015,0.373,31.4,24.8,46.4,27,B
Puello, Cesar,527049,2019,0.373,31.6,30,44.9,28,B
Correa, Carlos,621043,2020,0.373,31.8,24.4,47.1,26,B
Desmond, Ian,435622,2015,0.373,33,28.8,49.9,31,C
Piscotty, Stephen,572039,2019,0.373,33.3,28.9,51,31,C
Schwindel, Frank,643524,2021,0.373,34.7,23.2,52.1,30,C
Forsythe, Logan,523253,2017,0.372,12.7,23.1,32.4,18,B
Frazier, Clint,640449,2021,0.372,15.1,30.1,37.8,20,B
Grossman, Robbie,543257,2019,0.346,16.2,15.4,38.4,17,E
Santana, Carlos,467793,2022,0.372,21.7,21.3,42.6,18,B
Gentry, Craig,502226,2017,0.372,22.7,21.7,45.1,18,B
Votto, Joey,458015,2022,0.372,23,29.6,46.5,20,B
Betts, Mookie,605141,2017,0.344,19.3,15.7,35.9,21,D
Gosselin, Phil,594838,2015,0.372,28.5,19.4,42.3,25,D
Middlebrooks, Will,519025,2015,0.372,29,28.3,46.4,27,B
Anderson, Brian,605119,2022,0.372,29,30.3,50.7,28,B
Cabrera, Miguel,408234,2021,0.372,30.2,25.8,49.4,27,B
Joseph, Caleb,543376,2017,0.372,31.3,26.4,49.4,27,B
Vargas, Kennys,573627,2015,0.372,33,31.1,46.7,32,B
Engel, Adam,641553,2019,0.372,33.7,31.7,50.7,32,B
Langeliers, Shea,669127,2022,0.372,35.4,42.7,54.2,32,B
Rosario, Amed,642708,2019,0.372,36,24.1,52,30,C
Solano, Donovan,456781,2020,0.372,36.2,22,51.9,30,C
Escobar, Eduardo,500871,2019,0.372,37.8,24.8,52.6,31,C
Jones, Adam,430945,2016,0.372,42.6,26.1,60.4,31,C
Grossman, Robbie,543257,2021,0.371,15.7,21.6,38.4,18,B
Cervelli, Francisco,465041,2018,0.371,18.1,25.4,39.5,19,B
McCutchen, Andrew,457705,2022,0.371,20.8,24.2,44.9,18,B
Gordon, Alex,460086,2015,0.371,21.5,23.9,41.8,18,B
Turner, Trea,607208,2018,0.371,23.2,20.2,44,17,E
Gamel, Ben,592325,2021,0.371,23.5,27,44.5,19,B
Bell, Josh,605137,2017,0.371,24.1,23.5,43.6,22,B
Brantley Jr., Michael,488726,2020,0.344,20,16.3,39.9,21,D
Miller, Brad,543543,2017,0.371,25.7,31.3,45.8,24,B
Torrens, Luis,620443,2022,0.371,25.8,26.7,47,23,B
d'Arnaud, Travis,518595,2021,0.371,26.6,24.3,51.9,22,B
Kirk, Alejandro,672386,2022,0.347,23.3,15.4,41,21,D
DeJong, Paul,657557,2021,0.371,27.5,27.9,50,23,B
Senzel, Nick,669222,2019,0.371,28,23.7,49.3,22,B
Chang, Yu,644374,2022,0.371,28.3,29.3,47.5,28,B
Davis, J.D.,605204,2018,0.371,28.8,31.5,50.2,28,B
Peterson, Jace,607054,2016,0.344,22.1,17.6,41,25,D
Pederson, Joc,592626,2018,0.371,29.4,25,45.9,27,B
Lindor, Francisco,596019,2020,0.371,30,20.3,48.9,26,B
Gonzalez, Adrian,408236,2016,0.371,30.2,22.9,48.1,26,B
Crawford, Brandon,543063,2020,0.371,31.7,31.5,54.6,28,B
Dozier, Hunter,641531,2022,0.371,33,29.2,50.6,32,B
Wynns, Austin,642851,2018,0.371,33.5,25,45.9,31,C
Mazara, Nomar,608577,2020,0.371,33.5,28.5,46.5,31,C
Castro, Harold,605612,2022,0.371,39.8,19.8,53.7,29,D
Anderson, Tim,641313,2017,0.371,40.3,29.5,55.1,32,B
Rosario, Eddie,592696,2019,0.371,43.3,21.2,59.3,30,C
Hilliard, Sam,656541,2022,0.37,20.1,34.8,43.9,20,B
Granderson, Curtis,434158,2016,0.37,20.2,22,36.5,18,B
Perez, Roberto,547379,2017,0.37,20.6,25.2,39.8,19,B
Turner, Trea,607208,2017,0.37,21.9,22.5,44.1,18,B
Stewart, DJ,621466,2021,0.37,22.4,31.5,47.1,20,B
Cain, Lorenzo,456715,2019,0.37,25.2,19.2,44.7,21,D
Rogers, Jason,595386,2015,0.37,25.6,23.5,41,22,B
Diaz, Elias,553869,2018,0.37,26.8,21.7,46.5,22,B
Drury, Brandon,592273,2017,0.37,28.1,23.6,45.4,26,B
Rivera, Emmanuel,656896,2022,0.37,28.1,25.8,50.1,27,B
Lindor, Francisco,596019,2022,0.37,29.9,22.9,47.8,26,B
Heyward, Jason,518792,2015,0.336,24,16.2,41.1,25,D
France, Ty,664034,2021,0.37,30,19.1,50.3,25,D
Brantley Jr., Michael,488726,2015,0.344,22.1,8.7,42.3,25,D
Osuna, Jose,591741,2019,0.37,30.9,22.6,51.3,26,B
Moran, Colin,592567,2021,0.37,31.5,26.9,49.1,27,B
Crawford, J.P.,641487,2020,0.333,22.9,18.2,41.1,25,D
Rodriguez, Alex,121347,2016,0.37,33.3,29.6,49.1,32,B
Moustakas, Mike,519058,2018,0.37,34.2,21.9,52.2,30,C
Cano, Robinson,429664,2019,0.37,35.6,19.7,53.4,29,D
Romine, Austin,519222,2019,0.37,38.2,22.6,56.8,30,C
Castellanos, Nick,592206,2022,0.37,39.6,32.2,57,32,B
Ellis, A.J.,454560,2018,0.341,14.1,15.3,37.8,17,E
Casali, Curt,592200,2019,0.369,20.3,22.2,43.1,18,B
Yastrzemski, Mike,573262,2022,0.369,22.2,22.5,42.9,18,B
Meadows, Austin,640457,2021,0.369,25.1,24.4,46.7,22,B
Pollock, AJ,572041,2017,0.369,25.3,18.8,42.4,21,D
Bader, Harrison,664056,2018,0.369,26,28.1,45.3,23,B
Bradley Jr., Jackie,598265,2017,0.369,26,29.6,47.1,24,B
Rupp, Cameron,519237,2015,0.369,27.3,26.3,48.5,23,B
Walker, Christian,572233,2021,0.369,28,27.3,53.6,23,B
Gyorko, Jedd,576397,2017,0.369,28.3,25.5,48,27,B
Dietrich, Derek,518618,2017,0.369,28.6,19.8,46.5,25,D
Butler, Billy,456714,2015,0.369,28.9,18.8,44.7,25,D
Solano, Donovan,456781,2021,0.369,29.1,20.3,49.7,26,B
Valbuena, Luis,472528,2018,0.369,29.2,32.2,48.3,28,B
Ackley, Dustin,554429,2015,0.363,23.1,16.3,41.3,25,D
White, Tyler,643603,2018,0.359,23.3,17.8,41.3,25,D
Cain, Lorenzo,456715,2016,0.369,29.8,23.2,47.7,26,B
Joseph, Caleb,543376,2015,0.369,30.1,23.4,47.9,26,B
Asche, Cody,605125,2015,0.369,30.1,24.8,48.5,27,B
Spangenberg, Cory,605486,2017,0.369,30.7,25.9,49.6,27,B
Trumbo, Mark,444432,2017,0.369,31.3,29.9,49.6,28,B
Kendrick III, Howie,435062,2015,0.369,32.4,19.7,51.2,29,D
Fielder, Prince,425902,2015,0.369,32.4,20.7,47.9,30,C
Buxton, Byron,621439,2019,0.369,34.2,28.5,54.4,31,C
Stallings, Jacob,607732,2019,0.369,35.1,25.4,50.7,31,C
Gonzalez, Adrian,408236,2018,0.369,37.2,23.8,53.5,30,C
Young, Delmon,430321,2015,0.369,37.7,25.3,60,31,C
Garcia, Avisail,541645,2022,0.369,40.7,36.7,59,32,B
Dozier, Brian,572821,2019,0.368,19.6,24.1,39.3,18,B
Santana, Carlos,467793,2017,0.368,19.7,19.4,40,17,E
Hicks, Aaron,543305,2017,0.368,20.2,26.4,39.4,19,B
Lux, Gavin,666158,2021,0.368,21.4,22.9,46.6,18,B
Gamel, Ben,592325,2019,0.368,22.5,23.1,40.1,18,B
Jackson, Austin,457706,2016,0.368,23.5,19.7,43.5,17,E
Ruiz, Carlos,434563,2016,0.338,17.4,13.2,36.6,21,D
Urias, Luis,649966,2021,0.368,25.3,22.8,46.3,22,B
Joyce, Matt,459964,2020,0.368,25.6,32.7,43.7,24,B
Chirinos, Robinson,455139,2021,0.368,25.7,32.4,48.1,24,B
Betts, Mookie,605141,2016,0.352,23.1,14.2,41.3,21,D
LaRoche, Adam,425560,2015,0.368,26.2,26.1,43.3,23,B
Morrison, Logan,489149,2015,0.368,28.8,18.5,47.9,25,D
Hays, Austin,669720,2021,0.368,29.5,24.6,46.4,27,B
Lowe, Brandon,664040,2022,0.368,29.9,33.5,53.3,28,B
Hill, Derek,656537,2021,0.368,30.2,26.6,51.2,27,B
Arenado, Nolan,571448,2019,0.368,34.8,20.9,51.4,30,C
Ramos, Wilson,467092,2017,0.368,36.8,21.1,56,30,C
Gimenez, Andres,665926,2022,0.368,38.4,26.2,53.7,31,C
Heisey, Chris,502317,2016,0.367,21.2,28.2,41.8,19,B
Norris, Derek,519083,2016,0.367,23.3,27,44.6,19,B
Anderson, Brian,605119,2018,0.367,23.4,24.3,46.3,18,B
McKenry, Michael,502374,2015,0.367,23.8,28.9,39.8,19,B
Ruf, Darin,573131,2022,0.367,24.1,27.5,40.4,23,B
Dickerson, Alex,543105,2016,0.367,26.3,19.4,47.5,21,D
Narvaez, Omar,553882,2019,0.367,26.4,22.9,47.8,22,B
Turner, Justin,457759,2022,0.367,26.7,20.3,48.2,22,B
Rua, Ryan,607387,2016,0.367,27.3,28.2,45.1,23,B
Castro, Starlin,516770,2021,0.367,27.5,22.1,46.2,22,B
Kepler, Max,596146,2019,0.367,27.6,20.1,49.4,21,D
Kendrick III, Howie,435062,2016,0.367,28.4,20.8,47.9,26,B
Ramirez, Jose,608070,2020,0.401,22.7,16.6,41.4,25,D
Miller, Brad,543543,2015,0.367,28.9,24.9,48.7,27,B
Longoria, Evan,446334,2018,0.367,29.1,20.6,48.6,26,B
McCann, Brian,435263,2016,0.367,30.3,19.7,43,25,D
Beckham, Tim,542921,2016,0.367,30.6,36.2,49.7,28,B
Drury, Brandon,592273,2016,0.367,30.8,23,44.7,26,B
Merrifield, Whit,593160,2019,0.367,30.9,20,49.3,25,D
Dietrich, Derek,518618,2018,0.367,31.8,25.4,50.5,27,B
Vazquez, Christian,543877,2019,0.367,32.5,20.5,49.9,30,C
Dahl, David,621311,2016,0.367,33.7,30.7,53,32,B
Albies, Ozzie,645277,2020,0.367,33.8,24.8,58.1,31,C
Adell, Jo,666176,2020,0.367,34.1,42.1,50.8,32,B
Diaz, Aledmys,649557,2021,0.367,34.5,22.5,53.4,30,C
Kendrick III, Howie,435062,2018,0.367,35.5,21.2,54.2,30,C
d'Arnaud, Travis,518595,2022,0.367,35.5,26.9,52.8,31,C
McNeil, Jeff,643446,2019,0.367,38.1,19.9,60.1,29,D
Thaiss, Matt,642136,2019,0.366,16.7,33,45.1,20,B
Iannetta, Chris,455104,2016,0.366,17,26.5,45.7,19,B
Collins, Zack,641470,2022,0.366,18.9,36.5,41.3,20,B
Bregman, Alex,608324,2022,0.337,17.8,14.9,40.3,17,E
VanMeter, Josh,642165,2019,0.366,22,22.4,39.8,18,B
Bregman, Alex,608324,2021,0.337,17.2,13.5,41.4,17,E
Granderson, Curtis,434158,2019,0.366,22.4,24.6,39.8,19,B
Kepler, Max,596146,2020,0.366,24.2,21.2,44.8,22,B
Bell, Josh,605137,2022,0.366,24.9,21.7,45.3,22,B
Benintendi, Andrew,643217,2017,0.366,25.2,19.2,44.1,21,D
Suarez, Eugenio,553993,2016,0.366,25.8,24.8,43.5,23,B
Marte, Jefry,527043,2016,0.366,27.3,26.7,46,23,B
Chang, Yu,644374,2021,0.366,28.3,26.8,49.8,27,B
Tucker, Preston,605512,2015,0.366,28.9,26.4,50.2,27,B
Bour, Justin,571506,2019,0.366,30.3,29.4,44.1,28,B
Cave, Jake,595909,2022,0.366,30.6,35,50.7,28,B
Wieters, Matt,446308,2016,0.366,34.1,23.5,51.1,30,C
Joseph, Tommy,571830,2017,0.366,34.4,26.6,49.6,31,C
Andujar, Miguel,609280,2018,0.366,36,19.7,53.1,29,D
